tconst	averageRating	numVotes
tt0096690	6.2	45
tt0096691	7.4	43
tt0096692	8.2	21
tt0096693	5.3	6
tt0096694	7.0	29841
tt0096695	6.7	27
tt0096697	8.7	347700
tt0096698	6.8	102
tt0096699	6.6	26
tt0096700	6.7	13
tt0096701	7.0	20
tt0096703	6.7	7
tt0096704	7.5	64
tt0096705	7.7	30
tt0096706	6.3	13
tt0096707	6.1	2969
tt0096708	8.0	20308
tt0096709	6.6	45
tt0096712	7.0	11
tt0096713	8.1	75
tt0096714	5.3	22
tt0096715	4.6	7
tt0096716	8.4	1395
tt0096717	7.5	124
tt0096718	8.5	80
tt0096719	6.7	175
tt0096720	8.0	108
tt0096721	6.0	7
tt0096723	7.7	55
tt0096724	6.9	67
tt0096725	8.3	2336
tt0096727	8.1	48
tt0096730	8.2	18
tt0096731	6.9	36
tt0096732	7.8	1535
tt0096733	6.1	50
tt0096734	6.9	64617
tt0096735	5.8	327
tt0096737	5.6	339
tt0096739	6.8	741
tt0096740	7.2	784
tt0096741	6.4	988
tt0096742	6.6	187
tt0096744	6.9	1628
tt0096745	6.3	42
tt0096746	6.6	9
tt0096747	6.5	154
tt0096748	5.3	38
tt0096749	5.9	18
tt0096751	5.0	23
tt0096752	7.5	72
tt0096753	5.3	10
tt0096754	7.6	156348
tt0096755	5.9	305
tt0096756	5.4	107
tt0096757	5.6	149
tt0096758	7.1	29
tt0096759	5.7	26
tt0096760	3.9	19
tt0096761	6.6	41
tt0096763	5.9	21
tt0096764	7.2	48864
tt0096765	5.6	7
tt0096766	6.1	9
tt0096767	3.5	37
tt0096768	4.1	23
tt0096769	5.6	1540
tt0096770	4.0	92
tt0096771	7.6	7
tt0096773	7.5	19
tt0096774	7.5	95
tt0096775	5.3	16
tt0096776	8.5	66
tt0096777	8.5	11
tt0096778	6.9	128
tt0096779	6.7	7
tt0096781	7.5	17
tt0096783	6.9	862
tt0096784	2.7	164
tt0096785	4.0	481
tt0096786	3.2	1249
tt0096787	6.8	34278
tt0096789	3.6	140
tt0096791	7.8	11
tt0096792	5.0	20
tt0096793	3.8	11
tt0096794	6.4	26839
tt0096797	5.4	47
tt0096799	5.6	149
tt0096800	6.7	78
tt0096801	5.2	118
tt0096802	5.1	78
tt0096804	3.6	4663
tt0096805	4.4	14
tt0096806	4.7	192
tt0096808	4.2	2139
tt0096810	7.7	48
tt0096811	6.5	132
tt0096814	7.6	64
tt0096815	6.9	145
tt0096816	6.8	743
tt0096817	5.8	16
tt0096818	7.5	16
tt0096820	3.9	164
tt0096821	6.6	221
tt0096823	6.0	35
tt0096824	4.6	163
tt0096825	3.7	28
tt0096826	5.4	50
tt0096827	8.3	3000
tt0096828	6.9	366
tt0096829	6.4	9
tt0096830	4.0	308
tt0096832	6.2	19
tt0096833	6.5	397
tt0096835	8.6	44
tt0096837	4.5	62
tt0096839	3.8	263
tt0096840	7.0	51
tt0096841	6.8	920
tt0096842	6.4	6972
tt0096843	7.7	20
tt0096844	8.8	5
tt0096845	6.2	45
tt0096849	6.4	16
tt0096851	9.0	5
tt0096852	6.5	744
tt0096853	8.0	7
tt0096854	6.4	177
tt0096857	7.3	89
tt0096858	6.6	344
tt0096859	6.1	270
tt0096860	2.7	24
tt0096861	6.0	13
tt0096862	6.8	483
tt0096863	7.1	1209
tt0096864	5.7	31
tt0096865	6.3	69
tt0096866	6.7	6329
tt0096867	6.0	49
tt0096868	6.7	34
tt0096869	6.3	856
tt0096870	1.8	11973
tt0096871	5.9	1407
tt0096872	6.8	773
tt0096873	7.8	42
tt0096874	7.8	450163
tt0096875	5.4	3140
tt0096876	4.5	103
tt0096877	4.7	72
tt0096878	7.0	275
tt0096879	5.8	30
tt0096880	7.9	4691
tt0096881	7.0	82
tt0096883	5.2	17
tt0096884	5.5	391
tt0096885	6.6	421
tt0096888	5.9	30
tt0096889	4.8	313
tt0096890	6.1	8
tt0096891	6.3	420
tt0096892	3.4	14
tt0096893	6.2	12
tt0096894	8.0	2257
tt0096895	7.5	325223
tt0096896	6.4	171
tt0096898	6.1	509
tt0096900	6.7	9
tt0096901	6.3	75
tt0096902	7.9	33
tt0096903	6.2	430
tt0096904	5.8	10
tt0096907	5.3	56
tt0096908	7.9	3871
tt0096909	7.1	10
tt0096910	4.7	9
tt0096911	6.0	239
tt0096912	8.0	140
tt0096913	6.4	11506
tt0096914	6.8	20
tt0096916	5.5	50
tt0096917	3.2	123
tt0096918	3.7	260
tt0096919	5.2	281
tt0096920	5.0	696
tt0096921	5.2	992
tt0096922	4.7	105
tt0096923	6.7	177
tt0096924	3.9	56
tt0096925	6.2	1305
tt0096926	6.2	4552
tt0096927	6.8	45
tt0096928	6.9	104810
tt0096930	6.4	80
tt0096931	6.5	854
tt0096932	4.4	361
tt0096933	6.7	47274
tt0096934	5.3	48
tt0096935	5.7	226
tt0096936	4.8	448
tt0096937	7.1	89
tt0096938	5.5	133
tt0096939	6.8	8
tt0096940	4.2	8
tt0096942	6.3	43
tt0096943	6.0	3447
tt0096944	4.6	152
tt0096945	6.4	13950
tt0096946	5.3	164
tt0096948	6.6	43
tt0096949	6.0	23
tt0096950	4.1	100
tt0096951	3.6	650
tt0096952	4.7	946
tt0096953	5.6	1103
tt0096954	4.6	423
tt0096955	6.5	6
tt0096957	7.0	34
tt0096958	4.8	101
tt0096959	4.6	28
tt0096961	6.6	327
tt0096962	6.2	124
tt0096963	6.6	231
tt0096964	6.6	145
tt0096965	5.8	70
tt0096966	7.6	2270
tt0096967	7.1	22
tt0096968	7.1	250
tt0096969	7.2	93233
tt0096970	6.3	78
tt0096971	4.3	73
tt0096973	6.6	17
tt0096974	7.6	52
tt0096976	6.0	1367
tt0096977	5.3	135
tt0096978	4.8	963
tt0096980	6.5	195
tt0096981	6.7	203
tt0096982	7.3	69
tt0096983	7.1	44
tt0096984	6.8	24
tt0096985	7.0	749
tt0096986	5.2	84
tt0096987	8.1	296
tt0096988	4.9	66
tt0096989	6.8	106
tt0096992	6.9	24
tt0096993	6.1	22
tt0096994	6.5	781
tt0096995	3.7	80
tt0096996	5.7	63
tt0096997	5.2	369
tt0096998	4.9	35
tt0096999	7.1	285
tt0097000	5.6	109
tt0097001	4.1	3108
tt0097002	7.3	34
tt0097003	5.1	546
tt0097004	3.8	589
tt0097005	7.4	37
tt0097006	5.8	46
tt0097007	6.1	421
tt0097008	4.9	773
tt0097009	7.1	7
tt0097010	3.8	19
tt0097011	5.2	28
tt0097012	5.4	19
tt0097013	7.2	136
tt0097014	5.7	11
tt0097015	7.4	1600
tt0097017	4.9	404
tt0097019	6.1	14
tt0097020	6.8	160
tt0097021	5.8	1032
tt0097022	6.0	537
tt0097024	7.8	8
tt0097025	6.5	24
tt0097026	5.7	64
tt0097027	7.1	39310
tt0097028	5.2	1079
tt0097029	6.1	529
tt0097031	2.7	254
tt0097032	3.4	10
tt0097033	7.8	110
tt0097034	5.8	14
tt0097035	6.2	235
tt0097036	5.9	72
tt0097037	3.9	179
tt0097038	6.7	233
tt0097039	7.1	160
tt0097040	5.8	57
tt0097041	5.4	217
tt0097042	8.1	169
tt0097043	7.5	277
tt0097044	6.5	10179
tt0097045	6.8	1458
tt0097046	6.2	8
tt0097047	6.7	394
tt0097048	6.6	7
tt0097049	5.3	427
tt0097050	7.0	10241
tt0097051	7.2	840
tt0097052	4.7	382
tt0097053	6.0	852
tt0097054	5.7	15
tt0097055	4.4	12
tt0097056	5.0	9
tt0097057	6.3	20
tt0097059	3.8	459
tt0097060	6.7	12
tt0097061	6.9	23
tt0097062	7.1	573
tt0097063	4.7	42
tt0097064	5.4	34
tt0097065	6.2	41
tt0097066	7.9	25
tt0097067	7.1	312
tt0097068	6.3	61
tt0097069	5.5	165
tt0097070	7.5	64
tt0097071	5.7	62
tt0097072	3.7	33
tt0097073	4.1	83
tt0097074	6.4	1839
tt0097075	6.1	310
tt0097076	4.7	343
tt0097077	4.1	244
tt0097078	2.9	69
tt0097079	6.2	35
tt0097080	6.2	232
tt0097081	4.6	1277
tt0097082	7.8	1422
tt0097083	7.3	1440
tt0097084	6.8	1121
tt0097085	7.2	1270
tt0097086	6.6	1123
tt0097087	7.4	1445
tt0097088	7.8	1380
tt0097089	7.2	1314
tt0097091	7.4	1139
tt0097092	6.5	6
tt0097093	7.9	67
tt0097094	7.0	27
tt0097095	6.9	1449
tt0097096	5.7	35
tt0097097	7.1	23
tt0097098	4.4	289
tt0097099	8.0	583
tt0097100	5.6	5242
tt0097101	6.1	42
tt0097102	5.2	25
tt0097103	6.4	49
tt0097104	4.7	264
tt0097106	7.3	3266
tt0097107	6.0	51
tt0097108	7.6	33096
tt0097109	5.3	1053
tt0097111	5.5	21
tt0097112	7.6	16
tt0097113	6.8	356
tt0097114	4.0	9
tt0097115	5.7	697
tt0097116	6.3	4101
tt0097117	5.3	128
tt0097118	7.6	808
tt0097119	5.7	327
tt0097120	6.8	37
tt0097121	3.9	18
tt0097122	6.5	6
tt0097123	7.9	52231
tt0097124	3.6	124
tt0097125	5.7	3372
tt0097126	7.3	9
tt0097127	6.9	239
tt0097129	6.0	73
tt0097130	4.4	31
tt0097131	6.8	981
tt0097132	7.9	1001
tt0097133	7.1	19
tt0097135	3.8	317
tt0097136	4.4	4213
tt0097137	5.2	111
tt0097138	5.1	27864
tt0097139	5.5	16
tt0097140	7.2	79
tt0097141	5.9	23
tt0097142	6.3	4392
tt0097143	7.4	177
tt0097144	4.3	210
tt0097145	6.1	14
tt0097146	4.9	187
tt0097147	5.3	21
tt0097148	6.3	13
tt0097149	7.9	21
tt0097150	7.3	76
tt0097151	6.4	34
tt0097152	6.7	1187
tt0097153	6.2	241
tt0097154	5.1	15
tt0097155	7.0	616
tt0097156	4.3	46
tt0097157	5.3	137
tt0097158	4.8	291
tt0097159	7.5	353
tt0097160	8.3	24
tt0097162	6.8	35077
tt0097163	7.3	15
tt0097164	6.3	232
tt0097165	8.1	394281
tt0097166	6.1	3132
tt0097167	4.0	204
tt0097168	3.4	84
tt0097169	5.5	136
tt0097170	2.8	61
tt0097171	3.9	232
tt0097172	5.5	320
tt0097174	2.8	1744
tt0097175	6.7	19
tt0097176	4.8	686
tt0097177	6.2	10
tt0097178	3.0	205
tt0097179	5.3	9744
tt0097181	8.4	908
tt0097182	5.5	823
tt0097183	4.8	6
tt0097184	4.7	134
tt0097187	7.9	7
tt0097188	6.1	9
tt0097189	7.1	155
tt0097190	6.8	191
tt0097191	4.7	233
tt0097192	5.3	30
tt0097193	5.2	6
tt0097194	4.7	101
tt0097195	7.5	1179
tt0097197	6.4	16
tt0097198	6.6	170
tt0097199	5.8	70
tt0097200	4.9	60
tt0097201	5.4	64
tt0097202	7.8	44204
tt0097204	4.5	21
tt0097205	5.3	133
tt0097206	7.7	86
tt0097207	5.0	37
tt0097208	4.6	114
tt0097209	6.5	17
tt0097210	6.8	20
tt0097211	6.4	2060
tt0097212	5.0	68
tt0097213	4.7	12
tt0097214	5.9	214
tt0097215	7.3	165
tt0097216	7.9	79506
tt0097217	3.7	49
tt0097220	7.3	20
tt0097221	3.8	502
tt0097222	6.9	51
tt0097223	8.3	23549
tt0097224	3.7	323
tt0097225	5.8	14
tt0097226	7.1	38
tt0097227	5.4	38
tt0097228	6.3	956
tt0097229	6.2	14
tt0097230	4.0	371
tt0097232	7.8	12
tt0097233	6.4	50
tt0097234	6.0	67
tt0097235	6.5	12215
tt0097236	5.9	6042
tt0097237	6.9	15
tt0097238	7.3	11
tt0097239	7.4	93629
tt0097240	7.3	30780
tt0097243	7.0	4743
tt0097244	7.3	4383
tt0097245	5.4	12
tt0097246	6.7	31
tt0097249	5.8	111
tt0097250	6.4	341
tt0097252	4.2	246
tt0097253	7.6	1151
tt0097255	6.7	19
tt0097256	5.5	25
tt0097257	5.3	19356
tt0097258	6.0	11
tt0097259	4.3	41
tt0097260	4.3	290
tt0097261	6.2	589
tt0097262	6.3	2578
tt0097263	5.3	1242
tt0097264	7.3	421
tt0097265	7.0	100
tt0097266	6.1	48
tt0097267	7.6	10
tt0097268	7.0	191
tt0097269	6.0	8
tt0097270	7.2	2040
tt0097271	5.7	140
tt0097272	4.4	8
tt0097276	6.6	1873
tt0097277	5.3	54
tt0097278	6.1	153
tt0097279	6.3	123
tt0097281	5.5	46
tt0097282	8.7	98
tt0097283	5.0	6
tt0097285	3.3	41
tt0097289	6.3	12470
tt0097292	6.4	979
tt0097293	5.8	69
tt0097294	7.6	64
tt0097297	7.3	263
tt0097298	2.7	142
tt0097299	7.2	38
tt0097302	5.6	640
tt0097303	6.4	666
tt0097304	6.8	14
tt0097305	3.5	128
tt0097306	3.4	216
tt0097307	3.5	495
tt0097309	5.1	19
tt0097310	7.4	5
tt0097312	5.4	5
tt0097313	7.1	19
tt0097314	4.8	2184
tt0097315	6.5	25
tt0097316	6.2	31
tt0097317	5.0	89
tt0097318	3.6	57
tt0097319	5.1	8
tt0097320	7.0	64
tt0097321	5.9	9
tt0097322	6.8	20912
tt0097323	6.7	27
tt0097324	6.9	10
tt0097325	5.2	8
tt0097327	5.9	81
tt0097328	5.7	11465
tt0097330	6.8	192
tt0097332	5.5	1897
tt0097334	6.3	2515
tt0097335	4.7	631
tt0097336	6.5	6639
tt0097337	6.2	8
tt0097338	5.2	72
tt0097339	7.0	125
tt0097340	5.9	40
tt0097341	4.6	242
tt0097342	6.0	62
tt0097343	4.0	29
tt0097344	8.0	28
tt0097345	6.0	23
tt0097346	5.5	138
tt0097347	7.1	75
tt0097348	6.2	225
tt0097349	7.0	20
tt0097350	5.8	103
tt0097351	7.5	103344
tt0097352	7.0	429
tt0097353	6.6	301
tt0097354	7.0	213
tt0097355	5.1	57
tt0097356	7.2	16
tt0097357	7.2	17
tt0097358	5.7	70
tt0097359	5.1	37
tt0097360	5.4	118
tt0097361	5.4	15
tt0097362	6.2	78
tt0097363	8.2	61
tt0097364	4.3	766
tt0097365	3.6	1346
tt0097366	6.1	18840
tt0097367	7.2	12
tt0097368	5.0	20537
tt0097371	3.8	1063
tt0097372	8.2	4836
tt0097373	5.6	2112
tt0097374	6.0	53
tt0097375	5.0	93
tt0097376	6.3	408
tt0097377	7.2	61
tt0097379	5.9	86
tt0097380	3.5	141
tt0097381	8.8	5
tt0097382	7.1	176
tt0097383	6.4	1281
tt0097384	6.6	15
tt0097385	7.1	9
tt0097386	5.2	6
tt0097388	4.6	31365
tt0097389	4.4	99
tt0097390	5.9	10864
tt0097392	6.0	214
tt0097394	6.0	153
tt0097395	5.5	40
tt0097396	6.0	104
tt0097398	5.7	7
tt0097400	3.9	44
tt0097401	7.1	72
tt0097402	5.3	93
tt0097403	7.1	17
tt0097404	4.6	370
tt0097405	4.5	100
tt0097406	6.5	146
tt0097407	7.6	7
tt0097408	6.4	883
tt0097409	7.4	854
tt0097410	5.5	808
tt0097411	5.1	81
tt0097414	5.4	51
tt0097416	7.2	1665
tt0097417	6.5	208
tt0097418	6.6	13
tt0097419	5.1	138
tt0097422	9.0	12
tt0097423	6.4	1145
tt0097424	6.4	622
tt0097426	4.1	246
tt0097427	5.2	205
tt0097428	6.6	175287
tt0097429	3.9	2109
tt0097430	5.3	20
tt0097431	6.7	159
tt0097432	6.0	81
tt0097433	7.1	43
tt0097435	5.4	531
tt0097436	6.0	653
tt0097437	8.2	2103
tt0097438	6.3	6740
tt0097439	7.7	647
tt0097441	7.8	115981
tt0097442	7.1	192
tt0097443	6.9	15376
tt0097444	6.6	4758
tt0097445	6.9	670
tt0097446	6.4	362
tt0097447	6.6	5
tt0097448	6.5	32
tt0097449	3.0	49
tt0097450	5.9	623
tt0097453	5.9	79
tt0097454	7.9	14
tt0097455	5.3	783
tt0097456	4.3	221
tt0097457	6.2	14829
tt0097458	6.2	3425
tt0097460	7.3	46
tt0097461	8.1	62
tt0097462	6.4	27
tt0097463	4.9	40
tt0097464	3.4	41
tt0097465	7.3	16
tt0097466	6.6	96
tt0097469	8.3	1552
tt0097470	7.1	10
tt0097471	8.5	18
tt0097472	5.1	56
tt0097473	6.1	619
tt0097474	5.2	32661
tt0097475	7.1	21
tt0097478	6.0	1539
tt0097479	5.9	13
tt0097480	3.6	101
tt0097481	6.1	19241
tt0097482	5.2	344
tt0097486	6.4	5
tt0097487	6.9	939
tt0097488	7.0	8
tt0097489	7.1	93
tt0097490	5.2	634
tt0097491	6.8	34
tt0097492	8.6	167
tt0097493	7.2	83000
tt0097494	7.3	18
tt0097495	6.2	715
tt0097497	4.4	91
tt0097498	3.5	1332
tt0097499	7.5	27260
tt0097500	5.8	6547
tt0097501	4.9	25
tt0097503	5.9	1170
tt0097504	5.1	240
tt0097505	4.6	87
tt0097506	4.2	8
tt0097507	4.2	202
tt0097508	6.3	110
tt0097509	6.7	213
tt0097511	4.5	11
tt0097513	5.8	29
tt0097514	7.1	890
tt0097515	6.2	210
tt0097516	5.2	78
tt0097517	4.3	7
tt0097518	5.5	47
tt0097519	5.6	8
tt0097520	6.0	97
tt0097521	5.3	1619
tt0097522	5.3	67
tt0097523	6.3	135868
tt0097524	4.2	337
tt0097525	5.6	32
tt0097526	6.9	22
tt0097527	5.0	3205
tt0097528	3.7	203
tt0097529	4.0	239
tt0097530	5.8	2021
tt0097531	6.9	5255
tt0097532	6.6	450
tt0097533	5.7	102
tt0097534	4.5	2224
tt0097535	6.9	16
tt0097536	5.5	24
tt0097537	5.0	8
tt0097539	7.1	1094
tt0097540	7.4	5
tt0097541	6.9	54
tt0097543	7.4	79
tt0097545	5.2	14
tt0097547	5.5	47
tt0097549	6.5	256
tt0097550	5.6	958
tt0097551	7.5	75
tt0097552	6.9	68
tt0097553	7.7	2240
tt0097554	7.1	46
tt0097555	5.6	527
tt0097557	6.0	2582
tt0097558	6.4	182
tt0097560	4.8	37
tt0097561	7.1	1888
tt0097562	6.5	75
tt0097563	4.7	123
tt0097564	8.5	5246
tt0097565	7.3	30
tt0097567	6.1	1391
tt0097568	7.4	8
tt0097569	6.1	10
tt0097570	5.8	2638
tt0097571	7.7	18
tt0097572	7.5	6
tt0097573	3.9	537
tt0097574	6.3	228
tt0097575	6.3	51
tt0097576	8.2	660208
tt0097578	6.6	44
tt0097579	6.5	5887
tt0097580	5.5	6
tt0097582	4.5	198
tt0097583	6.7	120
tt0097584	7.0	946
tt0097585	6.8	61
tt0097587	5.8	25
tt0097588	4.0	43
tt0097589	4.8	52
tt0097590	5.0	8
tt0097591	6.5	180
tt0097592	3.0	7
tt0097593	5.8	416
tt0097594	6.5	525
tt0097595	7.4	19
tt0097596	6.1	69
tt0097597	6.1	69
tt0097598	5.9	9
tt0097599	4.4	70
tt0097600	6.4	20
tt0097601	6.0	208
tt0097602	8.0	31
tt0097603	7.6	67
tt0097604	3.7	25
tt0097607	6.3	5323
tt0097608	6.1	145
tt0097609	4.0	441
tt0097611	6.3	56
tt0097612	5.9	117
tt0097613	5.6	6029
tt0097614	6.8	512
tt0097615	6.1	7
tt0097616	4.0	5
tt0097617	6.0	37
tt0097618	6.6	731
tt0097619	6.3	202
tt0097620	4.4	5
tt0097621	6.4	9
tt0097623	6.6	100
tt0097624	4.8	6
tt0097625	4.6	149
tt0097626	6.2	8488
tt0097627	7.5	6
tt0097628	7.9	90
tt0097629	5.3	7
tt0097630	2.5	977
tt0097631	4.6	91
tt0097632	5.3	73
tt0097633	5.8	77
tt0097634	6.0	32
tt0097635	7.5	6621
tt0097636	5.9	3068
tt0097637	6.0	30299
tt0097638	5.7	131
tt0097639	5.5	172
tt0097640	5.5	176
tt0097642	5.6	123
tt0097643	7.5	8
tt0097644	5.6	48
tt0097645	4.5	46
tt0097646	6.4	16
tt0097647	5.2	46115
tt0097648	7.0	1159
tt0097649	6.2	117
tt0097650	5.7	249
tt0097651	6.4	106
tt0097653	7.0	31
tt0097654	6.6	18
tt0097655	4.8	182
tt0097656	4.3	6
tt0097657	6.3	9
tt0097658	7.7	22
tt0097659	6.5	47032
tt0097660	6.6	12
tt0097661	8.0	921
tt0097662	6.3	4225
tt0097663	4.0	221
tt0097664	5.7	39
tt0097665	6.1	154
tt0097666	6.3	61
tt0097667	4.9	87
tt0097668	6.6	161
tt0097669	3.6	15
tt0097670	5.5	2638
tt0097671	4.9	338
tt0097672	8.4	16
tt0097673	7.2	961
tt0097674	7.5	12432
tt0097675	6.6	33
tt0097676	6.8	1345
tt0097678	6.0	21
tt0097681	7.1	345
tt0097682	6.1	134
tt0097683	6.5	40
tt0097684	8.0	6
tt0097685	9.2	5
tt0097687	5.0	203
tt0097688	6.9	15
tt0097689	5.7	92
tt0097690	7.9	575
tt0097692	6.4	48
tt0097693	6.8	25
tt0097694	7.9	2782
tt0097695	6.1	139
tt0097696	4.0	7
tt0097697	5.7	23
tt0097698	4.4	241
tt0097699	4.1	123
tt0097700	6.0	1811
tt0097701	7.6	22
tt0097702	7.1	907
tt0097703	4.5	111
tt0097704	4.6	106
tt0097705	4.9	70
tt0097706	5.6	77
tt0097707	5.7	1042
tt0097708	6.2	69
tt0097709	6.7	128
tt0097713	5.6	12
tt0097714	6.8	5534
tt0097715	5.2	156
tt0097716	7.3	96
tt0097717	3.9	245
tt0097718	3.9	277
tt0097719	6.4	544
tt0097720	3.7	116
tt0097721	6.9	211
tt0097722	7.4	17258
tt0097724	6.6	88
tt0097725	6.5	96
tt0097726	4.2	100
tt0097727	7.5	1287
tt0097728	7.0	6514
tt0097730	6.8	41
tt0097731	6.8	4920
tt0097733	7.2	154856
tt0097734	4.0	133
tt0097737	5.8	17497
tt0097738	6.0	54
tt0097739	5.7	34
tt0097740	8.0	9
tt0097741	5.9	48
tt0097742	6.6	89571
tt0097743	6.0	24
tt0097744	6.0	18
tt0097745	5.9	123
tt0097746	6.6	13
tt0097749	7.3	32
tt0097751	6.1	32
tt0097752	7.5	51
tt0097753	6.0	180
tt0097755	5.0	206
tt0097756	5.3	982
tt0097757	7.6	225099
tt0097758	6.1	10709
tt0097759	6.0	125
tt0097760	6.2	20
tt0097761	5.6	97
tt0097763	8.4	82
tt0097765	7.4	39
tt0097766	7.1	200
tt0097768	5.4	538
tt0097769	5.9	1400
tt0097770	6.4	36554
tt0097772	8.0	46
tt0097773	6.6	92
tt0097774	6.0	15
tt0097775	5.8	2410
tt0097776	6.5	67
tt0097777	7.0	324
tt0097778	5.9	74672
tt0097779	7.5	263
tt0097780	6.1	138
tt0097781	2.6	783
tt0097782	6.2	827
tt0097783	7.3	115
tt0097784	5.7	804
tt0097785	5.8	22
tt0097786	6.9	10
tt0097787	7.7	35
tt0097788	6.8	108
tt0097789	5.3	6
tt0097790	6.0	6922
tt0097791	8.0	327
tt0097792	7.4	17
tt0097793	6.4	44
tt0097794	6.4	16
tt0097795	7.1	90
tt0097797	7.1	88
tt0097799	7.0	5
tt0097800	5.7	312
tt0097801	3.4	50
tt0097802	6.8	76
tt0097803	5.2	67
tt0097804	5.4	66
tt0097805	5.7	65
tt0097806	6.9	166
tt0097808	6.8	13
tt0097809	7.0	98
tt0097810	7.8	1020
tt0097811	6.1	12
tt0097812	7.3	656
tt0097813	5.2	53
tt0097814	7.9	109187
tt0097815	7.2	59134
tt0097817	7.7	44
tt0097818	6.0	143
tt0097819	5.7	18
tt0097820	4.7	19
tt0097821	6.0	80
tt0097822	7.5	61
tt0097823	6.9	15
tt0097824	5.9	658
tt0097825	6.6	254
tt0097826	6.3	352
tt0097827	6.7	15
tt0097828	6.1	10
tt0097829	4.2	10
tt0097831	7.0	194
tt0097833	7.2	86
tt0097834	7.1	85
tt0097836	6.1	147
tt0097837	4.5	59
tt0097839	6.8	1128
tt0097840	7.2	5
tt0097841	7.3	1957
tt0097843	7.8	916
tt0097844	3.9	289
tt0097845	4.2	219
tt0097846	5.8	32
tt0097847	7.4	8
tt0097848	6.9	129
tt0097849	5.1	7
tt0097850	7.4	24
tt0097851	8.3	723
tt0097856	4.3	154
tt0097857	4.8	16
tt0097858	6.7	18245
tt0097859	8.1	27
tt0097860	6.1	8
tt0097861	6.0	71
tt0097863	4.0	43
tt0097864	5.1	27
tt0097865	6.1	14
tt0097866	4.4	19
tt0097867	5.2	29
tt0097868	5.3	10
tt0097870	7.4	890
tt0097871	6.9	803
tt0097872	6.2	1494
tt0097873	6.5	15
tt0097874	3.8	719
tt0097875	6.7	260
tt0097876	2.8	129
tt0097878	6.8	44
tt0097879	4.8	8
tt0097880	6.0	4776
tt0097881	6.5	110
tt0097882	6.4	320
tt0097883	5.8	5814
tt0097884	7.2	2441
tt0097885	5.7	139
tt0097886	4.6	256
tt0097887	4.3	209
tt0097888	5.9	154
tt0097889	7.0	8725
tt0097890	5.9	218
tt0097891	6.2	919
tt0097892	6.0	1835
tt0097893	5.2	30
tt0097894	6.9	7
tt0097896	7.1	9
tt0097897	6.4	29
tt0097898	2.8	123
tt0097900	3.7	46
tt0097902	6.9	40
tt0097903	5.7	50
tt0097904	7.6	5673
tt0097905	3.3	529
tt0097906	7.3	89
tt0097907	6.6	71
tt0097909	5.7	140
tt0097910	5.1	4467
tt0097911	5.0	2836
tt0097912	7.2	38
tt0097913	7.0	181
tt0097914	5.2	43
tt0097915	7.8	86
tt0097916	7.0	72
tt0097917	7.5	23
tt0097918	6.1	13
tt0097919	5.1	8
tt0097920	7.1	16
tt0097922	6.5	146
tt0097923	5.3	44
tt0097924	6.0	12
tt0097925	5.9	19
tt0097926	5.6	119
tt0097927	6.3	57
tt0097928	5.1	49
tt0097929	5.3	276
tt0097930	5.6	66
tt0097931	4.7	231
tt0097932	5.3	115
tt0097933	7.6	279
tt0097934	4.8	80
tt0097935	5.7	197
tt0097936	5.6	107
tt0097937	7.9	63866
tt0097938	4.4	972
tt0097939	7.3	981
tt0097940	7.6	23936
tt0097941	6.9	27
tt0097942	5.7	985
tt0097945	6.0	6
tt0097946	5.5	6
tt0097947	6.0	9
tt0097948	6.2	6
tt0097949	8.4	7
tt0097951	7.1	134
tt0097952	5.9	93
tt0097954	5.2	217
tt0097955	7.5	60
tt0097956	6.3	137
tt0097957	5.1	18
tt0097958	7.6	146537
tt0097959	8.4	174
tt0097960	6.4	83
tt0097963	7.7	83
tt0097964	6.0	245
tt0097965	6.4	16267
tt0097966	7.4	236
tt0097967	5.9	8926
tt0097968	7.0	86
tt0097969	6.3	446
tt0097970	6.0	243
tt0097971	4.9	616
tt0097972	5.7	590
tt0097973	3.7	285
tt0097974	5.4	61
tt0097975	6.9	326
tt0097976	5.8	73
tt0097977	6.3	403
tt0097978	5.6	66
tt0097979	6.1	41
tt0097980	5.9	299
tt0097981	5.2	38636
tt0097982	4.9	619
tt0097983	6.4	8
tt0097984	5.0	29
tt0097985	6.1	82
tt0097986	6.3	439
tt0097987	4.4	5646
tt0097988	5.8	166
tt0097989	7.2	31
tt0097990	6.8	296
tt0097991	5.0	1451
tt0097992	7.1	27
tt0097993	6.0	8
tt0097994	5.8	553
tt0097995	6.9	1957
tt0097996	7.8	154
tt0097997	7.5	6
tt0097998	5.9	115
tt0097999	6.6	9
tt0098000	6.8	435
tt0098003	6.1	508
tt0098004	7.3	31
tt0098005	5.1	97
tt0098009	6.7	58
tt0098010	4.0	25
tt0098011	6.8	164
tt0098012	8.5	86
tt0098013	6.9	25
tt0098014	4.6	697
tt0098015	6.1	98
tt0098016	5.7	12
tt0098018	8.5	11
tt0098019	7.1	4186
tt0098020	7.2	5
tt0098021	7.5	28
tt0098022	5.8	1708
tt0098023	7.3	415
tt0098024	4.5	14
tt0098025	6.8	57
tt0098026	5.0	189
tt0098027	4.7	55
tt0098028	7.9	17
tt0098030	7.0	188
tt0098032	7.6	885
tt0098033	4.6	68
tt0098034	5.0	119
tt0098035	7.1	238
tt0098036	6.4	10
tt0098037	7.5	19
tt0098038	4.9	15
tt0098039	6.4	38
tt0098040	5.8	2149
tt0098041	8.3	172
tt0098042	5.6	671
